CVE-2011-1934,Candidate,"lilo-uuid-diskid causes lilo.conf to be world-readable in lilo 23.1.","CONFIRM:https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=615103   |   MISC:https://access.redhat.com/security/cve/cve-2011-1934   |   MISC:https://security-tracker.debian.org/tracker/CVE-2011-1934   |   MLIST:[oss-security] 20110519 Re: CVE requests: ffmpeg/widelands/jifty::db/lilo/libpcap   |   URL:https://seclists.org/oss-sec/2011/q2/464",Assigned (20110509),"None (candidate not yet proposed)",""
CVE-2011-1935,Candidate,"pcap-linux.c in libpcap 1.1.1 before commit ea9432fabdf4b33cbc76d9437200e028f1c47c93 when snaplen is set may truncate packets, which might allow remote attackers to send arbitrary data while avoiding detection via crafted packets.","CONFIRM:http://thread.gmane.org/gmane.network.tcpdump.devel/5018   |   MISC:http://article.gmane.org/gmane.network.tcpdump.devel/4968   |   MISC:https://bugs.debian.org/cgi-bin/bugreport.cgi?att=1;bug=623868;filename=0001-Fix-the-calculation-of-the-frame-size-in-memory-mapp.patch;msg=10   |   MISC:https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=623868   |   MISC:https://security-tracker.debian.org/tracker/CVE-2011-1935/   |   MLIST:[oss-security] 20140208 Fwd: Old CVE ids, public, but still   |   URL:http://www.openwall.com/lists/oss-security/2014/02/08/5   |   MLIST:[oss-security] 20171019 CVE requests: ffmpeg/widelands/jifty::db/lilo/libpcap   |   URL:http://www.openwall.com/lists/oss-security/2011/05/19/11",Assigned (20110509),"None (candidate not yet proposed)",""
CVE-2011-2160,Candidate,"The VC-1 decoding functionality in FFmpeg before 0.5.4, as used in MPlayer and other products, does not properly restrict read operations, which allows remote attackers to have an unspecified impact via a crafted VC-1 file, a related issue to CVE-2011-0723.","BID:47956   |   URL:http://www.securityfocus.com/bid/47956   |   CONFIRM:http://ffmpeg.mplayerhq.hu/",Assigned (20110520),"None (candidate not yet proposed)",""
CVE-2011-2161,Candidate,"The ape_read_header function in ape.c in libavformat in FFmpeg before 0.5.4, as used in MPlayer, VideoLAN VLC media player, and other products, allows remote attackers to cause a denial of service (application crash) via an APE (aka Monkey's Audio) file that contains a header but no frames.","CONFIRM:http://ffmpeg.mplayerhq.hu/   |   CONFIRM:https://github.com/FFmpeg/FFmpeg/commit/8312e3fc9041027a33c8bc667bb99740fdf41dd5   |   MISC:http://packetstorm.linuxsecurity.com/1103-exploits/vlc105-dos.txt",Assigned (20110520),"None (candidate not yet proposed)",""
CVE-2011-2162,Candidate,"Multiple unspecified vulnerabilities in FFmpeg 0.4.x through 0.6.x, as used in MPlayer 1.0 and other products, in Mandriva Linux 2009.0, 2010.0, and 2010.1; Corporate Server 4.0 (aka CS4.0); and Mandriva Enterprise Server 5 (aka MES5) have unknown impact and attack vectors, related to issues ""originally discovered by Google Chrome developers.""","MANDRIVA:MDVSA-2011:059   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2011:059   |   MANDRIVA:MDVSA-2011:060   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2011:060   |   MANDRIVA:MDVSA-2011:061   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2011:061   |   MANDRIVA:MDVSA-2011:062   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2011:062   |   MANDRIVA:MDVSA-2011:088   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2011:088   |   MANDRIVA:MDVSA-2011:089   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2011:089",Assigned (20110520),"None (candidate not yet proposed)",""
CVE-2011-3362,Candidate,"Integer signedness error in the decode_residual_block function in cavsdec.c in libavcodec in FFmpeg before 0.7.3 and 0.8.x before 0.8.2, and libav through 0.7.1, allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via a crafted Chinese AVS video (aka CAVS) file.","CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commit;h=91d5da9321c52e8197fb14046ebb335f3e6ff4a0   |   CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commit;h=c5cbda50793e311aa73489d12184ffd6761c9fbf   |   CONFIRM:http://www.ffmpeg.org/releases/ffmpeg-0.7.5.changelog   |   CONFIRM:http://www.ffmpeg.org/releases/ffmpeg-0.8.4.changelog   |   MISC:http://www.ocert.org/advisories/ocert-2011-002.html   |   MLIST:[oss-security] 20110913 CVE request: ffmpeg/libav insufficuent boundary check in CAVS decoding   |   URL:http://www.openwall.com/lists/oss-security/2011/09/13/4   |   MLIST:[oss-security] 20110914 Re: CVE request: ffmpeg/libav insufficuent boundary check in CAVS decoding   |   URL:http://www.openwall.com/lists/oss-security/2011/09/14/8   |   SECUNIA:45532   |   URL:http://secunia.com/advisories/45532",Assigned (20110830),"None (candidate not yet proposed)",""
CVE-2011-3504,Candidate,"The Matroska format decoder in FFmpeg before 0.8.3 does not properly allocate memory, which allows remote attackers to execute arbitrary code via a crafted file.","MANDRIVA:MDVSA-2012:074   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:074   |   MANDRIVA:MDVSA-2012:075   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:075   |   MANDRIVA:MDVSA-2012:076   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:076   |   MISC:http://technet.microsoft.com/en-us/security/msvr/msvr11-011   |   MISC:http://www.ffmpeg.org/releases/ffmpeg-0.7.5.changelog   |   MISC:http://www.ffmpeg.org/releases/ffmpeg-0.8.4.changelog   |   OSVDB:75621   |   URL:http://www.osvdb.org/75621   |   SECUNIA:45532   |   URL:http://secunia.com/advisories/45532   |   UBUNTU:USN-1320-1   |   URL:http://ubuntu.com/usn/usn-1320-1   |   UBUNTU:USN-1333-1   |   URL:http://ubuntu.com/usn/usn-1333-1",Assigned (20110916),"None (candidate not yet proposed)",""
CVE-2011-3929,Candidate,"The avpriv_dv_produce_packet function in libavcodec in FFmpeg 0.7.x before 0.7.12 and 0.8.x before 0.8.11 and in Libav 0.5.x before 0.5.9, 0.6.x before 0.6.6, 0.7.x before 0.7.5, and 0.8.x before 0.8.1 allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) and possibly execute arbitrary code via a crafted DV file.","CONFIRM:http://ffmpeg.org/   |   CONFIRM:http://git.libav.org/?p=libav.git;a=commit;h=635bcfccd439480003b74a665b5aa7c872c1ad6b   |   CONFIRM:http://git.libav.org/?p=libav.git;a=commitdiff;h=5a396bb3a66a61a68b80f2369d0249729bf85e04   |   CONFIRM:http://libav.org/   |   DEBIAN:DSA-2471   |   URL:http://www.debian.org/security/2012/dsa-2471   |   SECUNIA:49089   |   URL:http://secunia.com/advisories/49089   |   UBUNTU:USN-1479-1   |   URL:http://www.ubuntu.com/usn/USN-1479-1",Assigned (20111001),"None (candidate not yet proposed)",""
CVE-2011-3934,Candidate,"Double free vulnerability in the vp3_update_thread_context function in libavcodec/vp3.c in FFmpeg before 0.10 allows remote attackers to have an unspecified impact via crafted vp3 data.","CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commitdiff;h=247d30a7dba6684ccce4508424f35fd58465e535   |   CONFIRM:http://www.ffmpeg.org/security.html",Assigned (20111001),"None (candidate not yet proposed)",""
CVE-2011-3935,Candidate,"The codec_get_buffer function in ffmpeg.c in FFmpeg before 0.10 allows remote attackers to have an unspecified impact via vectors related to a crafted image size.","CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commitdiff;h=668494acd8b20f974c7722895d4a6a14c1005f1e   |   CONFIRM:http://www.ffmpeg.org/security.html",Assigned (20111001),"None (candidate not yet proposed)",""
CVE-2011-3936,Candidate,"The dv_extract_audio function in libavcodec in FFmpeg 0.7.x before 0.7.12 and 0.8.x before 0.8.11 and in Libav 0.5.x before 0.5.9, 0.6.x before 0.6.6, 0.7.x before 0.7.5, and 0.8.x before 0.8.1 allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via a crafted DV file.","CONFIRM:http://ffmpeg.org/   |   CONFIRM:http://git.libav.org/?p=libav.git;a=commit;h=635bcfccd439480003b74a665b5aa7c872c1ad6b   |   CONFIRM:http://git.libav.org/?p=libav.git;a=commitdiff;h=2d1c0dea5f6b91bec7f5fa53ec050913d851e366   |   CONFIRM:http://libav.org/   |   DEBIAN:DSA-2471   |   URL:http://www.debian.org/security/2012/dsa-2471   |   SECUNIA:49089   |   URL:http://secunia.com/advisories/49089   |   UBUNTU:USN-1479-1   |   URL:http://www.ubuntu.com/usn/USN-1479-1",Assigned (20111001),"None (candidate not yet proposed)",""
CVE-2011-3937,Candidate,"The H.263 codec (libavcodec/h263dec.c) in FFmpeg 0.7.x before 0.7.12, 0.8.x before 0.8.11, and unspecified versions before 0.10, and in Libav 0.5.x before 0.5.9, 0.6.x before 0.6.6, 0.7.x before 0.7.5, and 0.8.x before 0.8.1 has unspecified impact and attack vectors related to ""width/height changing with frame threads.""","CONFIRM:http://ffmpeg.org/security.html   |   CONFIRM:http://git.libav.org/?p=libav.git;a=commit;h=71db86d53b5c6872cea31bf714a1a38ec78feaba   |   CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commit;h=71db86d53b5c6872cea31bf714a1a38ec78feaba   |   CONFIRM:http://libav.org/news.html   |   MANDRIVA:MDVSA-2013:079   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2013:079",Assigned (20111001),"None (candidate not yet proposed)",""
CVE-2011-3940,Candidate,"nsvdec.c in libavcodec in FFmpeg 0.7.x before 0.7.12 and 0.8.x before 0.8.11, and in Libav 0.5.x before 0.5.9, 0.6.x before 0.6.6, 0.7.x before 0.7.5, and 0.8.x before 0.8.1, allows remote attackers to cause a denial of service (out-of-bounds read and write) via a crafted NSV file that triggers ""use of uninitialized streams.""","CONFIRM:http://ffmpeg.org/   |   CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commitdiff;h=5c011706bc752d34bc6ada31d7df2ca0c9af7c6b   |   CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commitdiff;h=8fd8a48263ff1437f9d02d7e78dc63efb9b5ed3a   |   CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commitdiff;h=c898431ca5ef2a997fe9388b650f658fb60783e5   |   CONFIRM:http://libav.org/   |   DEBIAN:DSA-2471   |   URL:http://www.debian.org/security/2012/dsa-2471   |   SECUNIA:49089   |   URL:http://secunia.com/advisories/49089   |   UBUNTU:USN-1479-1   |   URL:http://www.ubuntu.com/usn/USN-1479-1",Assigned (20111001),"None (candidate not yet proposed)",""
CVE-2011-3941,Candidate,"The decode_mb function in libavcodec/error_resilience.c in FFmpeg before 0.10 allows remote attackers to have an unspecified impact via vectors related to an uninitialized block index, which triggers an out-of-bounds write.","CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commitdiff;h=c77be3a35a0160d6af88056b0899f120f2eef38e   |   CONFIRM:http://www.ffmpeg.org/security.html",Assigned (20111001),"None (candidate not yet proposed)",""
CVE-2011-3944,Candidate,"The smacker_decode_header_tree function in libavcodec/smacker.c in FFmpeg before 0.10 allows remote attackers to have an unspecified impact via crafted Smacker data.","CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commit;h=1285baaab550e3e761590ef6dfb1d9bd9d1332e4   |   CONFIRM:http://www.ffmpeg.org/security.html   |   DEBIAN:DSA-2855   |   URL:http://www.debian.org/security/2014/dsa-2855",Assigned (20111001),"None (candidate not yet proposed)",""
CVE-2011-3945,Candidate,"The decode_frame function in the KVG1 decoder (kgv1dec.c) in libavcodec in FFmpeg 0.7.x before 0.7.12 and 0.8.x before 0.8.11, and in Libav 0.5.x before 0.5.9, 0.6.x before 0.6.6, 0.7.x before 0.7.5, and 0.8.x before 0.8.1, allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted media file.","CONFIRM:http://ffmpeg.org/   |   CONFIRM:http://git.libav.org/?p=libav.git;a=commit;h=a02e8df973f5478ec82f4c507f5b5b191a5ecb6b   |   CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commit;h=807a045ab7f51993a2c1b3116016cbbd4f3d20d6   |   CONFIRM:http://libav.org/   |   MANDRIVA:MDVSA-2012:076   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:076",Assigned (20111001),"None (candidate not yet proposed)",""
CVE-2011-3946,Candidate,"The ff_h264_decode_sei function in libavcodec/h264_sei.c in FFmpeg before 0.10 allows remote attackers to have an unspecified impact via crafted Supplemental enhancement information (SEI) data, which triggers an infinite loop.","CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commitdiff;h=9decfc17bb76da34734296048d390b176abf404c   |   CONFIRM:http://www.ffmpeg.org/security.html",Assigned (20111001),"None (candidate not yet proposed)",""
CVE-2011-3947,Candidate,"Buffer overflow in mjpegbdec.c in libavcodec in FFmpeg 0.7.x before 0.7.12 and 0.8.x before 0.8.11, and in Libav 0.5.x before 0.5.9, 0.6.x before 0.6.6, 0.7.x before 0.7.5, and 0.8.x before 0.8.1, allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted MJPEG-B file.","CONFIRM:http://ffmpeg.org/   |   CONFIRM:http://git.libav.org/?p=libav.git;a=commit;h=b57d262412204e54a7ef8fa1b23ff4dcede622e5   |   CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commit;h=b57d262412204e54a7ef8fa1b23ff4dcede622e5   |   CONFIRM:http://libav.org/   |   DEBIAN:DSA-2471   |   URL:http://www.debian.org/security/2012/dsa-2471   |   SECUNIA:49089   |   URL:http://secunia.com/advisories/49089   |   UBUNTU:USN-1479-1   |   URL:http://www.ubuntu.com/usn/USN-1479-1",Assigned (20111001),"None (candidate not yet proposed)",""
CVE-2011-3949,Candidate,"The dirac_unpack_idwt_params function in libavcodec/diracdec.c in FFmpeg before 0.10 allows remote attackers to have an unspecified impact via crafted Dirac data.","CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commitdiff;h=e2291ea1534d17306f685b8c8abc8585bbed87bf   |   CONFIRM:http://www.ffmpeg.org/security.html",Assigned (20111001),"None (candidate not yet proposed)",""
CVE-2011-3950,Candidate,"The dirac_decode_data_unit function in libavcodec/diracdec.c in FFmpeg before 0.10 allows remote attackers to have an unspecified impact via a crafted value in the reference pictures number.","CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commitdiff;h=ddf0c1d86ad8e1df5ab3265206aef493a1bdc813   |   CONFIRM:http://www.ffmpeg.org/security.html",Assigned (20111001),"None (candidate not yet proposed)",""
CVE-2011-3951,Candidate,"The dpcm_decode_frame function in dpcm.c in libavcodec in FFmpeg before 0.10 and in Libav 0.5.x before 0.5.9, 0.6.x before 0.6.6, 0.7.x before 0.7.6, and 0.8.x before 0.8.1 allows remote attackers to cause a denial of service (application crash) and possibly execute arbitrary code via a crafted stereo stream in a media file.","CONFIRM:http://ffmpeg.org/   |   CONFIRM:http://git.libav.org/?p=libav.git;a=commit;h=ce7aee9b733134649a6ce2fa743e51733f33e67e   |   CONFIRM:http://libav.org/   |   DEBIAN:DSA-2494   |   URL:http://www.debian.org/security/2012/dsa-2494   |   UBUNTU:USN-1479-1   |   URL:http://www.ubuntu.com/usn/USN-1479-1",Assigned (20111001),"None (candidate not yet proposed)",""
CVE-2011-3952,Candidate,"The decode_init function in kmvc.c in libavcodec in FFmpeg before 0.10 and in Libav 0.5.x before 0.5.9, 0.6.x before 0.6.6, 0.7.x before 0.7.6, and 0.8.x before 0.8.1 allows remote attackers to cause a denial of service (application crash) and possibly execute arbitrary code via a large palette size in a KMVC encoded file.","CONFIRM:http://ffmpeg.org/   |   CONFIRM:http://git.libav.org/?p=libav.git;a=commit;h=386741f887714d3e46c9e8fe577e326a7964037b   |   CONFIRM:http://libav.org/   |   DEBIAN:DSA-2494   |   URL:http://www.debian.org/security/2012/dsa-2494   |   UBUNTU:USN-1479-1   |   URL:http://www.ubuntu.com/usn/USN-1479-1",Assigned (20111001),"None (candidate not yet proposed)",""
CVE-2011-3973,Candidate,"cavsdec.c in libavcodec in FFmpeg before 0.7.4 and 0.8.x before 0.8.3 allows remote attackers to cause a denial of service (incorrect write operation and application crash) via an invalid bitstream in a Chinese AVS video (aka CAVS) file, related to the decode_residual_block, check_for_slice, and cavs_decode_frame functions, a different vulnerability than CVE-2011-3362.","CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commit;h=bd968d260aef322fb32e254a3de0d2036c57bd56   |   CONFIRM:http://www.ffmpeg.org/releases/ffmpeg-0.7.5.changelog   |   CONFIRM:http://www.ffmpeg.org/releases/ffmpeg-0.8.4.changelog   |   MANDRIVA:MDVSA-2012:074   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:074   |   MANDRIVA:MDVSA-2012:075   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:075   |   MANDRIVA:MDVSA-2012:076   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:076",Assigned (20111002),"None (candidate not yet proposed)",""
CVE-2011-3974,Candidate,"Integer signedness error in the decode_residual_inter function in cavsdec.c in libavcodec in FFmpeg before 0.7.4 and 0.8.x before 0.8.3 allows remote attackers to cause a denial of service (incorrect write operation and application crash) via an invalid bitstream in a Chinese AVS video (aka CAVS) file, a different vulnerability than CVE-2011-3362.","CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commit;h=bd968d260aef322fb32e254a3de0d2036c57bd56   |   CONFIRM:http://www.ffmpeg.org/releases/ffmpeg-0.7.5.changelog   |   CONFIRM:http://www.ffmpeg.org/releases/ffmpeg-0.8.4.changelog   |   MANDRIVA:MDVSA-2012:074   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:074   |   MANDRIVA:MDVSA-2012:075   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:075   |   MANDRIVA:MDVSA-2012:076   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:076",Assigned (20111002),"None (candidate not yet proposed)",""
CVE-2011-4031,Candidate,"Integer underflow in the asfrtp_parse_packet function in libavformat/rtpdec_asf.c in FFmpeg before 0.8.3 allows remote attackers to execute arbitrary code via a crafted ASF packet.","CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commit;h=c2a2ad133eb9d42361804a568dee336992349a5e   |   CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=shortlog;h=n0.8.3   |   MISC:http://technet.microsoft.com/en-us/security/msvr/msvr11-012",Assigned (20111011),"None (candidate not yet proposed)",""
CVE-2011-4351,Candidate,"Buffer overflow in FFmpeg before 0.5.6, 0.6.x before 0.6.4, 0.7.x before 0.7.8, and 0.8.x before 0.8.8 allows remote attackers to execute arbitrary code via unspecified vectors.","BUGTRAQ:20111123 NGS00144 Patch Notification: FFmpeg Libavcodec buffer overflow remote code execution   |   URL:http://seclists.org/bugtraq/2011/Nov/145   |   CONFIRM:http://www.ffmpeg.org/security.html",Assigned (20111104),"None (candidate not yet proposed)",""
CVE-2011-4352,Candidate,"Integer overflow in the vp3_dequant function in the VP3 decoder (vp3.c) in libavcodec in FFmpeg 0.5.x before 0.5.7, 0.6.x before 0.6.4, 0.7.x before 0.7.9, and 0.8.x before 0.8.8; and in Libav 0.5.x before 0.5.6, 0.6.x before 0.6.4, and 0.7.x before 0.7.3 allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted VP3 stream, which triggers a buffer overflow.","BUGTRAQ:20111123 NGS00145 Patch Notification: FFmpeg Libavcodec out of bounds write remote code execution   |   URL:http://www.securityfocus.com/archive/1/520622   |   CONFIRM:http://ffmpeg.org/   |   CONFIRM:http://git.libav.org/?p=libav.git;a=commit;h=8b94df0f2047e9728cb872adc9e64557b7a5152f   |   CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commit;h=eef5c35b4352ec49ca41f6198bee8a976b1f81e5   |   CONFIRM:http://libav.org/   |   CONFIRM:http://libav.org/releases/libav-0.5.6.changelog   |   CONFIRM:http://libav.org/releases/libav-0.6.4.changelog   |   CONFIRM:http://libav.org/releases/libav-0.7.3.changelog   |   MANDRIVA:MDVSA-2012:074   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:074   |   MANDRIVA:MDVSA-2012:075   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:075   |   MANDRIVA:MDVSA-2012:076   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:076   |   UBUNTU:USN-1320-1   |   URL:http://ubuntu.com/usn/usn-1320-1   |   UBUNTU:USN-1333-1   |   URL:http://ubuntu.com/usn/usn-1333-1",Assigned (20111104),"None (candidate not yet proposed)",""
CVE-2011-4353,Candidate,"The (1) av_image_fill_pointers, (2) vp5_parse_coeff, and (3) vp6_parse_coeff functions in FFmpeg 0.5.x before 0.5.7, 0.6.x before 0.6.4, 0.7.x before 0.7.9, and 0.8.x before 0.8.8; and in Libav 0.5.x before 0.5.6, 0.6.x before 0.6.4, and 0.7.x before 0.7.3 allow remote attackers to cause a denial of service (out-of-bounds read) via a crafted VP5 or VP6 stream.","CONFIRM:http://ffmpeg.org/   |   CONFIRM:http://libav.org/   |   CONFIRM:http://libav.org/releases/libav-0.5.6.changelog   |   CONFIRM:http://libav.org/releases/libav-0.6.4.changelog   |   CONFIRM:http://libav.org/releases/libav-0.7.3.changelog   |   MANDRIVA:MDVSA-2012:074   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:074   |   MANDRIVA:MDVSA-2012:075   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:075   |   MANDRIVA:MDVSA-2012:076   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:076   |   UBUNTU:USN-1320-1   |   URL:http://ubuntu.com/usn/usn-1320-1   |   UBUNTU:USN-1333-1   |   URL:http://ubuntu.com/usn/usn-1333-1",Assigned (20111104),"None (candidate not yet proposed)",""
CVE-2011-4364,Candidate,"Buffer overflow in the Sierra VMD decoder in libavcodec in FFmpeg 0.5.x before 0.5.7, 0.6.x before 0.6.4, 0.7.x before 0.7.9 and 0.8.x before 0.8.8; and in Libav 0.5.x before 0.5.6, 0.6.x before 0.6.4, and 0.7.x before 0.7.3 allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted VMD file, related to corrupted streams.","CONFIRM:http://ffmpeg.org/   |   CONFIRM:http://git.libav.org/?p=libav.git;a=commit;h=c0cbe36b18ab3eb13a53fe684ec1f63a00df2c86   |   CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commit;h=c0cbe36b18ab3eb13a53fe684ec1f63a00df2c86   |   CONFIRM:http://libav.org/   |   CONFIRM:http://libav.org/releases/libav-0.5.6.changelog   |   CONFIRM:http://libav.org/releases/libav-0.6.4.changelog   |   CONFIRM:http://libav.org/releases/libav-0.7.3.changelog   |   MANDRIVA:MDVSA-2012:074   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:074   |   MANDRIVA:MDVSA-2012:075   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:075   |   MANDRIVA:MDVSA-2012:076   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:076   |   UBUNTU:USN-1320-1   |   URL:http://ubuntu.com/usn/usn-1320-1   |   UBUNTU:USN-1333-1   |   URL:http://ubuntu.com/usn/usn-1333-1",Assigned (20111104),"None (candidate not yet proposed)",""
CVE-2011-4579,Candidate,"The svq1_decode_frame function in the SVQ1 decoder (svq1dec.c) in libavcodec in FFmpeg 0.5.x before 0.5.7, 0.6.x before 0.6.4, 0.7.x before 0.7.9, and 0.8.x before 0.8.8; and in Libav 0.5.x before 0.5.6, 0.6.x before 0.6.4, and 0.7.x before 0.7.3 allows remote attackers to cause a denial of service (memory corruption) via a crafted SVQ1 stream, related to ""dimensions changed.""","BUGTRAQ:20111123 NGS00148 Patch Notification: FFmpeg Libavcodec memory corruption remote code execution   |   URL:http://www.securityfocus.com/archive/1/520620   |   CONFIRM:http://ffmpeg.org/   |   CONFIRM:http://git.libav.org/?p=libav.git;a=commit;h=6e24b9488e67849a28e64a8056e05f83cf439229   |   CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commit;h=6e24b9488e67849a28e64a8056e05f83cf439229   |   CONFIRM:http://libav.org/   |   MANDRIVA:MDVSA-2012:074   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:074   |   MANDRIVA:MDVSA-2012:075   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:075   |   MANDRIVA:MDVSA-2012:076   |   URL:http://www.mandriva.com/security/advisories?name=MDVSA-2012:076   |   UBUNTU:USN-1320-1   |   URL:http://ubuntu.com/usn/usn-1320-1   |   UBUNTU:USN-1333-1   |   URL:http://ubuntu.com/usn/usn-1333-1",Assigned (20111129),"None (candidate not yet proposed)",""
CVE-2012-0847,Candidate,"Heap-based buffer overflow in the avfilter_filter_samples function in libavfilter/avfilter.c in FFmpeg before 0.9.1 allows remote attackers to cause a denial of service (application crash) via a crafted media file.","CONFIRM:http://ffmpeg.org/security.html   |   CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commit;h=ae21776207e8a2bbe268e7c9e203f7599dd87ddb   |   MLIST:[oss-security] 20120201 Re: CVE Requests for FFmpeg 0.9.1   |   URL:http://www.openwall.com/lists/oss-security/2012/02/01/11   |   MLIST:[oss-security] 20120214 Re: CVE Requests for FFmpeg 0.9.1   |   URL:http://www.openwall.com/lists/oss-security/2012/02/14/4",Assigned (20120119),"None (candidate not yet proposed)",""
CVE-2012-0848,Candidate,"Heap-based buffer overflow in the ws_snd_decode_frame function in libavcodec/ws-snd1.c in FFmpeg 0.9.1 allows remote attackers to cause a denial of service (application crash) via a crafted media file, related to an incorrect calculation, aka ""wrong samples count.""","CONFIRM:http://ffmpeg.org/security.html   |   CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commit;h=5257743aee0c3982f0079e6553aabc6aa39401d2   |   MLIST:[oss-security] 20120201 Re: CVE Requests for FFmpeg 0.9.1   |   URL:http://www.openwall.com/lists/oss-security/2012/02/01/11   |   MLIST:[oss-security] 20120214 Re: CVE Requests for FFmpeg 0.9.1   |   URL:http://www.openwall.com/lists/oss-security/2012/02/14/4   |   XF:ffmpeg-wssnddecodeframe-bo(78936)   |   URL:https://exchange.xforce.ibmcloud.com/vulnerabilities/78936",Assigned (20120119),"None (candidate not yet proposed)",""
CVE-2012-0849,Candidate,"Integer overflow in the ff_j2k_dwt_init function in libavcodec/j2k_dwt.c in FFmpeg before 0.9.1 allows remote attackers to cause a denial of service (segmentation fault and application crash) via a crafted JPEG2000 image that triggers an incorrect check for a negative value.","CONFIRM:http://ffmpeg.org/security.html   |   CONFIRM:http://git.videolan.org/?p=ffmpeg.git;a=commit;h=1f99939a6361e2e6d6788494dd7c682b051c6c34   |   CONFIRM:http://www.ffmpeg.org/trac/ffmpeg/ticket/776   |   MLIST:[oss-security] 20120201 Re: CVE Requests for FFmpeg 0.9.1   |   URL:http://www.openwall.com/lists/oss-security/2012/02/01/11   |   MLIST:[oss-security] 20120214 Re: CVE Requests for FFmpeg 0.9.1   |   URL:http://www.openwall.com/lists/oss-security/2012/02/14/4   |   XF:ffmpeg-ffj2kdwtinit-dos(78935)   |   URL:https://exchange.xforce.ibmcloud.com/vulnerabilities/78935",Assigned (20120119),"None (candidate not yet proposed)",""
